"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
83933	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anaptomorphus"	"westi"	"Anaptomorphus westi"	NA	"bra"	NA	"Anaptomorphus westi"	3	1	1.64	50.59	48.95	0.00147852	0.0011606382	0.0384515279280291	42.8	42.5	-109.5	-109.9	1.09333333333333
83975	"Primates other"	"Omomyidae"	"Omomyinae"	"Omomys"	"lloydi"	"Omomys lloydi"	NA	"bra"	NA	"Omomys lloydi"	2	1	0	50.59	50.59	0.0517482	0.040622337	0.227482307004303	42.8	40.7	-109.9	-111.9	0
83979	"Primates other"	"Omomyidae"	"Omomyinae"	"Washakius"	"insignis"	"Washakius insignis"	NA	"bra"	NA	"Washakius insignis"	6	1	2.29	50.59	48.3	0.0258741	0.0203111685	0.160854281882703	43.8	41.7	-108.9	-109.9	1.06
83980	"Primates other"	"Omomyidae"	"Omomyinae"	"Washakius"	"izetti"	"Washakius izetti"	NA	"bra"	NA	"Washakius izetti"	3	1	0	50.59	50.59	0.18715599	0.14691745215	0.432615290991893	42.8	39.7	-105	-109.9	0
83987	"Primates other"	"Omomyidae"	"Omomyinae"	"Uintanius"	"rutherfurdi"	"Uintanius rutherfurdi"	NA	"bra"	NA	"Uintanius rutherfurdi"	4	1	1.42	52.01	50.59	0.19923057	0.15639599745	0.446352517636005	43	39.7	-105	-109.9	0.354999999999997
84002	"Primates other"	"Omomyidae"	"Omomyinae"	"Utahia"	"carini"	"Utahia carini"	NA	"bra"	NA	"Utahia carini"	1	1	0	50.59	50.59	0	0	0	42.8	42.8	-109.9	-109.9	0
84024	"Primates other"	"Notharctidae"	"Notharctinae"	"Smilodectes"	"sororis"	"Smilodectes sororis"	NA	"bra"	NA	"Smilodectes sororis"	1	1	0	50.59	50.59	0	0	0	42.8	42.8	-109.9	-109.9	0
84088	"Primates other"	"Paromomyidae"	"Phenacolemurinae"	"Ignacius"	"mcgrewi"	"Ignacius mcgrewi"	NA	"bra"	NA	"Ignacius mcgrewi"	3	1	11.98	50.59	38.61	0.00763902	0.0059966307	0.0874014874015311	43	42.8	-106.8	-109.9	4.89
84120	"Primates other"	"Picrodontidae"	NA	"Zanycteris"	"paleocenus"	"Zanycteris paleocenus"	NA	"bra"	NA	"Zanycteris paleocenus"	4	2	0.68	59.12	58.44	1.85997816	1.4600828556	1.3638101627426	54.5	39.7	-104.8	-115	0.566666666666663
83935	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Trogolemur"	"amplior"	"Trogolemur amplior"	NA	"bra"	NA	"Trogolemur amplior"	3	1	2	52.59	50.59	0.01663335	0.01305717975	0.128970345428707	43	42.5	-106.8	-109.5	1.14
83984	"Primates other"	"Omomyidae"	"Omomyinae"	"Shoshonius"	"cooperi"	"Shoshonius cooperi"	NA	"bra"	NA	"Shoshonius cooperi"	2	1	2	52.59	50.59	0.07318674	0.0574515909	0.270530478874377	43	39.7	-105	-106.8	1
83990	"Primates other"	"Omomyidae"	"Omomyinae"	"Loveina"	"zephyri"	"Loveina zephyri"	NA	"bra"	NA	"Loveina zephyri"	2	1	0	52.59	52.59	0.07318674	0.0574515909	0.270530478874377	43	39.7	-105	-106.8	0
83936	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Trogolemur"	"fragilis"	"Trogolemur fragilis"	NA	"bra"	NA	"Trogolemur fragilis"	1	1	0	52.01	52.01	0	0	0	43	43	-106.8	-106.8	0
83953	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anemorhysis"	"natronensis"	"Anemorhysis natronensis"	NA	"bra"	NA	"Anemorhysis natronensis"	1	1	0	52.01	52.01	0	0	0	43	43	-106.8	-106.8	0
83963	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Aycrossia"	"lovei"	"Aycrossia lovei"	NA	"bra"	NA	"Aycrossia lovei"	2	1	3.06	52.01	48.95	0.02365632	0.0185702112	0.153806111712116	43.8	43	-106.8	-109.2	1.53
84016	"Primates other"	"Notharctidae"	"Notharctinae"	"Notharctus"	"robinsoni"	"Notharctus robinsoni"	NA	"bra"	NA	"Notharctus robinsoni"	3	1	1.42	52.01	50.59	0.18296685	0.14362897725	0.427746244869549	43	39.7	-105	-109.5	0.354999999999997
84048	"Primates other"	"Microsyopidae"	"Uintasoricinae"	"Uintasorex"	"parvulus"	"Uintasorex parvulus"	NA	"bra"	NA	"Uintasorex parvulus"	4	1	3.71	52.01	48.3	0.06727266	0.0528090381	0.259369736091164	43.8	41.7	-106.8	-109.4	1.2525
84066	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Megadelphus"	"lundeliusi"	"Megadelphus lundeliusi"	NA	"bra"	NA	"Megadelphus lundeliusi"	3	1	2.66	53.25	50.59	0.1700298	0.133473393	0.412346698786349	43	36.1	-105	-107	1.685
83999	"Primates other"	"Omomyidae"	"Omomyinae"	"Ourayia"	"hopsoni"	"Ourayia hopsoni"	NA	"bra"	NA	"Ourayia hopsoni"	2	1	0	41.3	41.3	0.1182816	0.092851056	0.343920921143219	43	40	-106.8	-110	0
83997	"Primates other"	"Omomyidae"	"Omomyinae"	"Macrotarsius"	"siegerti"	"Macrotarsius siegerti"	NA	"bra"	NA	"Macrotarsius siegerti"	2	1	2.69	41.3	38.61	0.0468198	0.036753543	0.216378834454759	43	41.1	-104.8	-106.8	1.345
83966	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Strigorhysis"	"rugosus"	"Strigorhysis rugosus"	NA	"bra"	NA	"Strigorhysis rugosus"	1	1	0	48.95	48.95	0	0	0	43.8	43.8	-109.2	-109.2	0
83967	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Gazinius"	"amplus"	"Gazinius amplus"	NA	"bra"	NA	"Gazinius amplus"	2	1	1.64	50.59	48.95	0.00480519	0.00377207415	0.0693194777822222	43.8	42.5	-109.2	-109.5	0.82
83981	"Primates other"	"Omomyidae"	"Omomyinae"	"Washakius"	"laurae"	"Washakius laurae"	NA	"bra"	NA	"Washakius laurae"	2	1	0.65	48.95	48.3	0.00344988	0.0027081558	0.0587356791056339	43.8	42.4	-109.2	-109.4	0.325000000000003
83985	"Primates other"	"Omomyidae"	"Omomyinae"	"Shoshonius"	"bowni"	"Shoshonius bowni"	NA	"bra"	NA	"Shoshonius bowni"	1	1	0	48.95	48.95	0	0	0	43.8	43.8	-109.2	-109.2	0
84022	"Primates other"	"Notharctidae"	"Notharctinae"	"Smilodectes"	"gracilis"	"Smilodectes gracilis"	NA	"bra"	NA	"Smilodectes gracilis"	5	1	2.29	50.59	48.3	0.1145853	0.0899494605	0.338504505139887	43.8	40.7	-108.9	-111.9	1.47000000000001
84068	"Primates other"	"Picromomyidae"	NA	"Alveojunctus"	"minutus"	"Alveojunctus minutus"	NA	"bra"	NA	"Alveojunctus minutus"	1	1	0	48.95	48.95	0	0	0	43.8	43.8	-109.2	-109.2	0
84100	"Primates other"	"Paromomyidae"	NA	"Elwynella"	"oreas"	"Elwynella oreas"	NA	"bra"	NA	"Elwynella oreas"	1	1	0	48.95	48.95	0	0	0	43.8	43.8	-109.2	-109.2	0
83932	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anaptomorphus"	"aemulus"	"Anaptomorphus aemulus"	NA	"bra"	NA	"Anaptomorphus aemulus"	3	1	2.29	50.59	48.3	0.0628371	0.0493271235	0.250673293352124	42.4	40.7	-108.9	-111.9	1.3075
83986	"Primates other"	"Omomyidae"	"Omomyinae"	"Uintanius"	"ameghini"	"Uintanius ameghini"	NA	"bra"	NA	"Uintanius ameghini"	3	1	2.29	50.59	48.3	0.0628371	0.0493271235	0.250673293352124	42.4	40.7	-108.9	-111.9	1.3075
84011	"Primates other"	"Omomyidae"	"Omomyinae"	"Wyomomys"	"bridgeri"	"Wyomomys bridgeri"	NA	"bra"	NA	"Wyomomys bridgeri"	1	1	0	48.95	48.95	0	0	0	41.7	41.7	-108.9	-108.9	0
84014	"Primates other"	"Notharctidae"	"Notharctinae"	"Notharctus"	"tenebrosus"	"Notharctus tenebrosus"	NA	"bra"	NA	"Notharctus tenebrosus"	3	1	1.64	50.59	48.95	0.33574725	0.26356159125	0.579437011244536	41.7	39.2	-108.9	-119.8	0
84015	"Primates other"	"Notharctidae"	"Notharctinae"	"Notharctus"	"pugnax"	"Notharctus pugnax"	NA	"bra"	NA	"Notharctus pugnax"	1	1	0	48.95	48.95	0	0	0	41.7	41.7	-108.9	-108.9	0
83968	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Gazinius"	"bowni"	"Gazinius bowni"	NA	"bra"	NA	"Gazinius bowni"	1	1	0	48.3	48.3	0	0	0	42.4	42.4	-109.4	-109.4	0
83970	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Sphacorhysis"	"burntforkensis"	"Sphacorhysis burntforkensis"	NA	"bra"	NA	"Sphacorhysis burntforkensis"	1	1	0	48.3	48.3	0	0	0	42.4	42.4	-109.4	-109.4	0
84012	"Primates other"	"Omomyidae"	"Omomyinae"	"Ageitodendron"	"matthewi"	"Ageitodendron matthewi"	NA	"bra"	NA	"Ageitodendron matthewi"	1	1	0	48.3	48.3	0	0	0	42.4	42.4	-109.4	-109.4	0
84017	"Primates other"	"Notharctidae"	"Notharctinae"	"Notharctus"	"robustior"	"Notharctus robustior"	NA	"bra"	NA	"Notharctus robustior"	5	1	1.63	48.3	46.67	0.15302682	0.1201260537	0.391186426144875	42.4	39.7	-104.8	-109.4	1.2225
83998	"Primates other"	"Omomyidae"	"Omomyinae"	"Ourayia"	"uintensis"	"Ourayia uintensis"	NA	"bra"	NA	"Ourayia uintensis"	4	1	5.37	46.67	41.3	1.71360468	1.3451796738	1.30904724131713	41.7	30.3	-97.8	-110	3.77800000000001
84001	"Primates other"	"Omomyidae"	"Omomyinae"	"Utahia"	"kayi"	"Utahia kayi"	NA	"bra"	NA	"Utahia kayi"	1	1	0	50.59	50.59	0	0	0	40.7	40.7	-111.9	-111.9	0
83941	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Tetonius"	"mckennai"	"Tetonius mckennai"	NA	"bra"	NA	"Tetonius mckennai"	1	1	0	55.2	55.2	0	0	0	39.7	39.7	-105	-105	0
84021	"Primates other"	"Notharctidae"	"Notharctinae"	"Pelycodus"	"danielsae"	"Pelycodus danielsae"	NA	"bra"	NA	"Pelycodus danielsae"	2	1	0.66	53.25	52.59	0.0887112	0.069638292	0.297844254602972	39.7	36.1	-105	-107	0.329999999999998
83995	"Primates other"	"Omomyidae"	"Omomyinae"	"Macrotarsius"	"jepseni"	"Macrotarsius jepseni"	NA	"bra"	NA	"Macrotarsius jepseni"	2	1	2.78	44.08	41.3	1.61947224	1.2712857084	1.27258486553943	40	27.6	-99.4	-110	1.39
84013	"Primates other"	"Omomyidae"	"Omomyinae"	"Chipetaia"	"lamporea"	"Chipetaia lamporea"	NA	"bra"	NA	"Chipetaia lamporea"	1	1	0	44.08	44.08	0	0	0	40.7	40.7	-111.9	-111.9	0
32094	"Hominidae not Hominini"	"Hominidae"	"Hominini0"	"Homo"	"cepranensis"	"Homo cepranensis"	NA	"bra"	"R2200"	"Homo cepranensis"	1	1	0	0.7	0.7	0	0	0	41.5	41.5	13.5	13.5	0
26608	"Primates other"	"Plesiadapidae"	""	"Plesiadapis"	"tricuspidens"	"Plesiadapis tricuspidens"	1500	"bra"	NA	"Plesiadapis tricuspidens"	1	1	0	56.84	56.84	0	0	0	49	49	0.3	0.3	0
26609	"Primates other"	"Plesiadapidae"	""	"Plesiadapis"	"remensis"	"Plesiadapis remensis"	NA	NA	NA	"Plesiadapis remensis"	1	1	0	56.84	56.84	0	0	0	49	49	0.3	0.3	0
26610	"Primates other"	"Plesiadapidae"	""	"Chiromyoides"	"campanicus"	"Chiromyoides campanicus"	300	NA	NA	"Chiromyoides campanicus"	1	1	0	56.84	56.84	0	0	0	49	49	0.3	0.3	0
26611	"Primates other"	"Microsyopidae"	""	"Berruvius"	"lasseroni"	"Berruvius lasseroni"	20	NA	NA	"Berruvius lasseroni"	1	1	0	56.84	56.84	0	0	0	49	49	0.3	0.3	0
26612	"Primates other"	"Microsyopidae"	""	"Berruvius"	"gingerichi"	"Berruvius gingerichi"	NA	NA	NA	"Berruvius gingerichi"	1	1	0	56.84	56.84	0	0	0	49	49	0.3	0.3	0
28301	"Primates other"	"Proconsulidae"	"Proconsulinae"	"Proconsul"	"africanus"	"Proconsul africanus"	13500	"bra"	"R2200"	"Proconsul africanus"	13	1	0.04	20.09	20.05	0.00049284	0.0003868794	0.0222	0.2	-0.2	35.3	35.2	0.038181818181819
28304	"Primates other"	"Dendropithecidae"	""	"Micropithecus"	"clarki"	"Micropithecus clarki"	3750	"bra"	"R2200"	"Micropithecus clarki"	5	1	0	20.09	20.09	0	0	0	-0.1	-0.2	35.3	35.3	0
28939	"Primates other"	"Galagidae"	"Kombinae"	"Komba"	"minor"	"Komba minor"	124	"bra"	NA	"Komba minor"	8	2	4.94	21.74	16.8	0.03844152	0.0301765932	0.196065091232478	2.5	-0.1	35.3	34.1	2.304
28968	"Primates other"	"Galagidae"	"Kombinae"	"Komba"	"robustus"	"Komba robustus"	NA	"bra"	NA	"Komba robustus"	8	1	3.29	20.09	16.8	0.01121211	0.00880150635	0.105887251357281	0.5	-0.2	35.3	34	1.974
28977	"Primates other"	"Dendropithecidae"	""	"Dendropithecus"	"macinnesi"	"Dendropithecus macinnesi"	8558	"bra"	"R2200"	"Dendropithecus macinnesi"	20	1	3.29	20.09	16.8	0.01441557	0.01131622245	0.120064857472951	0.8	-0.1	35.3	34	1.09666666666667
28986	"Primates other"	"incertae sedis"	"Strepsirrhini"	"Propotto"	"leakeyi"	"Propotto leakeyi"	231	NA	NA	"Propotto leakeyi"	4	1	3.29	20.09	16.8	0.00813186	0.0063835101	0.0901768262914592	0.4	-0.2	35.3	34.2	1.974
29006	"Primates other"	"Proconsulidae"	"Proconsulinae"	"Proconsul"	"major"	"Proconsul major"	75000	"bra"	"R2200"	"Proconsul major"	14	1	0.04	20.09	20.05	0.00036963	0.00029015955	0.0192257639640145	0.1	-0.2	35.3	35.2	0.0347826086956502
29011	"Primates other"	"Galagidae"	""	"Progalago"	"dorae"	"Progalago dorae"	NA	"bra"	NA	"Progalago dorae"	4	1	3.29	20.09	16.8	0.00961038	0.0075441483	0.0980325456162391	0.4	-0.2	35.3	34	1.974
27815	"Primates other"	"Cercopithecidae"	"Papionini"	"Parapapio"	"lothagamensis"	"Parapapio lothagamensis"	17368	"bra"	"L2202"	"Parapapio lothagamensis"	4	1	1.17	6.99	5.82	0.00517482	0.0040622337	0.0719362217523273	2.9	0.8	36.1	35.9	0.287142857142856
27892	"Primates other"	"Cercopithecidae"	"Papionini"	"Theropithecus"	"brumpti"	"Theropithecus brumpti"	113583	"mes"	NA	"Theropithecus brumpti"	20	2	1.38	3.5	2.12	0.0271062	0.021278367	0.164639606413524	4.9	0.5	36.3	35.8	0.639411764705882
32436	"Hominidae not Hominini"	"Hominidae"	"Pongini"	"Khoratpithecus"	"chiangmuanensis"	"Khoratpithecus chiangmuanensis"	NA	"bra"	"R2200"	"Khoratpithecus chiangmuanensis"	2	1	1.83	12.75	10.92	0	0	0	18.9	18.9	100.2	100.2	0.915000000000001
28882	"Hominini conservative"	"Hominidae"	"Hominini"	"Homo"	"rudolfensis"	"Homo rudolfensis"	62000	"bra"	"R2200"	"Homo rudolfensis"	2	2	1.15	3.09	1.94	0.42285672	0.3319425252	0.65027434210493	4.1	-10.2	36.4	34	0.575
29575	"Hominidae not Hominini"	"Hominidae"	"Ponginae"	"Gigantopithecus"	"blacki"	"Gigantopithecus blacki"	260109	"bra"	"R2200"	"Gigantopithecus blacki"	27	2	1.79	2.15	0.36	0.39476484	0.3098903994	0.62830314339497	30.9	22	110.1	106.5	1.07333333333333
86313	"Hominidae not Hominini"	"Hominidae"	"Ponginae"	"Pongo"	"weidenreichi"	"Pongo weidenreichi"	NA	NA	NA	"Pongo weidenreichi"	1	1	0	2.15	2.15	0	0	0	22.3	22.3	107.5	107.5	0
85756	"Primates other"	"Cercopithecidae"	"Papionini"	"Procynocephalus"	"wimani"	"Procynocephalus wimani"	NA	NA	NA	"Procynocephalus wimani"	2	1	0.47	2.15	1.68	3.37657005	2.65060748925	1.83754457088801	42.3	27.8	118.6	99.7	0.235
20271	"Primates other"	"Cercopithecidae"	"Colobinae"	"Dolichopithecus"	"ruscinensis"	"Dolichopithecus ruscinensis"	18000	"bra"	"L2202"	"Dolichopithecus ruscinensis"	9	7	0.87	5.15	4.28	3.40971354	2.6766251289	1.84654096623931	50.4	40.3	25.2	-2.2	0
28828	"Primates other"	"Cercopithecidae"	"Papionini"	"Gorgopithecus"	"major"	"Gorgopithecus major"	NA	"bra"	NA	"Gorgopithecus major"	2	1	0.1	1.29	1.19	0.0418914	0.032884749	0.204673886951902	-26	-28	27.7	26	0.05
32824	"Hominini conservative"	"Hominidae"	"Hominini"	"Paranthropus"	"robustus"	"Paranthropus robustus"	NA	"bra"	"R2200"	"Paranthropus robustus"	7	1	0.79	1.75	0.96	0.0443556	0.034819146	0.210607692167214	-26	-28	27.8	26	0.21
32333	"Hominidae not Hominini"	"Hominidae"	"Graecopithecini"	"Ouranopithecus"	"turkae"	"Ouranopithecus turkae"	NA	"bra"	"R2200"	"Ouranopithecus turkae"	1	1	0	8.25	8.25	0	0	0	40.6	40.6	33.6	33.6	0
22288	"Primates other"	"Cercopithecidae"	"Papionini"	"Paradolichopithecus"	"arvernensis"	"Paradolichopithecus arvernensis"	NA	"bra"	"L2202"	"Paradolichopithecus arvernensis"	7	4	2.13	4.28	2.15	2.4297012	1.907315442	1.55874988372093	46.1	39.3	28.1	-0.9	1.09
82301	"Primates other"	"Cercopithecidae"	"Papionini"	"Cercopithecoides"	"alemayehui"	"Cercopithecoides alemayehui"	NA	NA	NA	"Cercopithecoides alemayehui"	1	1	0	0.91	0.91	0	0	0	10.3	10.3	40.5	40.5	0
32438	"Hominidae not Hominini"	"Hominidae"	"Sugrivapithecini"	"Sivapithecus"	"punjabicus"	"Sivapithecus punjabicus"	NA	"bra"	"R2200"	"Sivapithecus punjabicus"	2	2	3.54	12.02	8.48	0.01293705	0.01015558425	0.113741153502152	28.3	28	82.3	78.8	1.77
29576	"Primates other"	"Hylobatidae"	"Hylobatinae"	"Hylobates"	"concolor"	"Hylobates concolor"	NA	"bra"	"R2200"	"Hylobates concolor"	2	2	0.91	0.94	0.03	0.2279385	0.1789317225	0.477429052320866	25.7	22	111.5	106.5	0.455
20260	"Primates other"	"Pliopithecidae"	""	"Epipliopithecus"	"vindobonensis"	"Epipliopithecus vindobonensis"	7000	"bra"	"R2200"	"Epipliopithecus vindobonensis"	1	1	0	15	15	0	0	0	48.2	48.2	17	17	0
20258	"Primates other"	"Pliopithecidae"	""	"Pliopithecus"	"antiquus"	"Pliopithecus antiquus"	5248	"bra"	"R2200"	"Pliopithecus antiquus"	20	5	4.75	15.3	10.55	1.5265719	1.1983589415	1.23554518330978	50.9	43.9	17.2	-0.5	3.236
31185	"Hominidae not Hominini"	"Hominidae"	"Kenyapithecinae"	"Griphopithecus"	"suessi"	"Griphopithecus suessi"	NA	"bra"	"R2200"	"Griphopithecus suessi"	2	2	1.5	13.52	12.02	0.00197136	0.0015475176	0.0444	48.6	48.2	17	16.6	0.75
85906	"Primates other"	"incertae sedis"	""	"Amamria"	"tunisiensis"	"Amamria tunisiensis"	NA	"bra"	NA	"Amamria tunisiensis"	1	1	0	39.7	39.7	0	0	0	34.8	34.8	9.5	9.5	0
26633	"Primates other"	"Plesiadapidae"	""	"Platychoerops"	"georgei"	"Platychoerops georgei"	NA	NA	NA	"Platychoerops georgei"	1	1	0	55.88	55.88	0	0	0	50.9	50.9	5.3	5.3	0
26634	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Teilhardina"	"belgica"	"Teilhardina belgica"	NA	NA	NA	"Teilhardina belgica"	1	1	0	55.88	55.88	0	0	0	50.9	50.9	5.3	5.3	0
32915	"Primates other"	"Cercopithecidae"	"Papionini"	"Papio"	"robinsoni"	"Papio robinsoni"	NA	"bra"	NA	"Papio robinsoni"	1	1	0	1.75	1.75	0	0	0	-26.1	-26.1	27.8	27.8	0
26482	"Primates other"	"Adapidae"	""	"Europolemur"	"klatti"	"Europolemur klatti"	NA	NA	NA	"Europolemur klatti"	3	1	0	44.09	44.09	0.07540452	0.0591925482	0.274598834666136	51.3	50.1	11.9	6.8	0
26408	"Primates other"	"Microchoeridae"	""	"Pseudoloris"	"parvulus"	"Pseudoloris parvulus"	30	NA	NA	"Pseudoloris parvulus"	4	3	1.98	38.75	36.77	0.31603365	0.24808641525	0.562168702437267	46.7	42.2	6.7	1	0.217500000000001
26434	"Primates other"	"Omomyidae"	"Microchoerinae"	"Necrolemur"	"antiquus"	"Necrolemur antiquus"	NA	NA	NA	"Necrolemur antiquus"	4	3	1.73	38.75	37.02	0.40215744	0.3156935904	0.634158844454605	47.3	42.2	7.4	1	0.865000000000002
85261	"Primates other"	"Microchoeridae"	NA	"Microchoerus"	"creechbarrowensis"	"Microchoerus creechbarrowensis"	NA	NA	NA	"Microchoerus creechbarrowensis"	1	1	0	37.14	37.14	0	0	0	46.7	46.7	6.6	6.6	0
85245	"Primates other"	"Adapidae"	"Adapinae"	"Adapis"	"laharpi"	"Adapis laharpi"	NA	NA	NA	"Adapis laharpi"	1	1	0	38.75	38.75	0	0	0	46.7	46.7	6.6	6.6	0
26770	"Primates other"	"Omomyidae"	"Microchoerinae"	"Necrolemur"	"zitteli"	"Necrolemur zitteli"	NA	NA	NA	"Necrolemur zitteli"	1	1	0	42.23	42.23	0	0	0	47.3	47.3	7.8	7.8	0
26771	"Primates other"	"Adapidae"	""	"Leptadapis"	"ruetimeyeri"	"Leptadapis ruetimeyeri"	NA	NA	NA	"Leptadapis ruetimeyeri"	2	2	5.21	42.23	37.02	0.42729228	0.3354244398	0.653675974776494	47.3	42.2	7.8	1	2.605
85699	"Primates other"	"Notharctidae"	"Cercamoniinae"	"Periconodon"	"helveticus"	"Periconodon helveticus"	NA	NA	NA	"Periconodon helveticus"	1	1	0	42.23	42.23	0	0	0	47.3	47.3	7.8	7.8	0
20259	"Primates other"	"Pliopithecidae"	""	"Pliopithecus"	"platyodon"	"Pliopithecus platyodon"	9900	"bra"	"R2200"	"Pliopithecus platyodon"	2	2	1.78	15.3	13.52	0	0	0	47.5	47.5	15.3	8.9	0.890000000000001
26453	"Primates other"	"Microchoeridae"	""	"Microchoerus"	"ornatus"	"Microchoerus ornatus"	NA	NA	NA	"Microchoerus ornatus"	3	2	0.06	34.5	34.44	0.25960347	0.20378872395	0.509512973338266	46.7	41.8	6.5	2.2	0.0399999999999991
26938	"Primates other"	"Adapidae"	"Adapinae"	"Adapis"	"betillei"	"Adapis betillei"	NA	NA	NA	"Adapis betillei"	1	1	0	34.5	34.5	0	0	0	47.7	47.7	3.5	3.5	0
32054	"Primates other"	"Parapithecidae"	""	"Biretia"	"fayumensis"	"Biretia fayumensis"	NA	NA	NA	"Biretia fayumensis"	1	1	0	37.36	37.36	0	0	0	29.6	29.6	30.8	30.8	0
32055	"Primates other"	"Parapithecidae"	""	"Biretia"	"megalopsis"	"Biretia megalopsis"	NA	NA	NA	"Biretia megalopsis"	1	1	0	37.36	37.36	0	0	0	29.6	29.6	30.8	30.8	0
86377	"Primates other"	"Lorisidae"	""	"Karanisia"	"clarki"	"Karanisia clarki"	NA	NA	NA	"Karanisia clarki"	1	1	0	37.36	37.36	0	0	0	29.6	29.6	30.8	30.8	0
86378	"Primates other"	"Galagidae"	""	"Saharagalago"	"misrensis"	"Saharagalago misrensis"	NA	NA	NA	"Saharagalago misrensis"	1	1	0	37.36	37.36	0	0	0	29.6	29.6	30.8	30.8	0
86379	"Primates other"	"Adapidae"	"Caenopithecinae"	"Masradapis"	"tahai"	"Masradapis tahai"	NA	NA	NA	"Masradapis tahai"	1	1	0	37.36	37.36	0	0	0	29.6	29.6	30.8	30.8	0
33140	"Primates other"	"Oligopithecidae"	""	"Oligopithecus"	"savagei"	"Oligopithecus savagei"	1437	NA	NA	"Oligopithecus savagei"	1	1	0	32.8	32.8	0	0	0	29.7	29.7	30.6	30.6	0
33141	"Primates other"	"Parapithecidae"	"Qatraniinae"	"Qatrania"	"wingi"	"Qatrania wingi"	232	NA	NA	"Qatrania wingi"	1	1	0	32.8	32.8	0	0	0	29.7	29.7	30.6	30.6	0
33128	"Primates other"	"Parapithecidae"	"Parapithecinae"	"Parapithecus"	"fraasi"	"Parapithecus fraasi"	NA	"bra"	NA	"Parapithecus fraasi"	1	1	0	29.58	29.58	0	0	0	29.7	29.7	30.6	30.6	0
33145	"Primates other"	"Propliopithecidae"	""	"Aegyptopithecus"	"zeuxis"	"Aegyptopithecus zeuxis"	8877	"bra"	NA	"Aegyptopithecus zeuxis"	1	1	0	29.58	29.58	0	0	0	29.7	29.7	30.6	30.6	0
33147	"Primates other"	"Parapithecidae"	"Parapithecinae"	"Apidium"	"phiomensis"	"Apidium phiomensis"	NA	"bra"	NA	"Apidium phiomensis"	1	1	0	29.58	29.58	0	0	0	29.7	29.7	30.6	30.6	0
33148	"Primates other"	"Parapithecidae"	"Parapithecinae"	"Parapithecus"	"grangeri"	"Parapithecus grangeri"	2765	"bra"	NA	"Parapithecus grangeri"	1	1	0	29.58	29.58	0	0	0	29.7	29.7	30.6	30.6	0
33149	"Primates other"	"Propliopithecidae"	""	"Propliopithecus"	"chirobates"	"Propliopithecus chirobates"	3087	"bra"	NA	"Propliopithecus chirobates"	1	1	0	29.58	29.58	0	0	0	29.7	29.7	30.6	30.6	0
33150	"Primates other"	"Parapithecidae"	"Qatraniinae"	"Qatrania"	"fleaglei"	"Qatrania fleaglei"	NA	"bra"	NA	"Qatrania fleaglei"	1	1	0	29.58	29.58	0	0	0	29.7	29.7	30.6	30.6	0
33131	"Primates other"	"Adapidae"	""	"Aframonius"	"diedes"	"Aframonius diedes"	NA	NA	NA	"Aframonius diedes"	1	1	0	34.45	34.45	0	0	0	29.6	29.6	30.5	30.5	0
33132	"Primates other"	"Djebelemuridae"	NA	"Anchomomys"	"milleri"	"Anchomomys milleri"	NA	NA	NA	"Anchomomys milleri"	1	1	0	34.45	34.45	0	0	0	29.6	29.6	30.5	30.5	0
33133	"Primates other"	"Parapithecidae"	""	"Arsinoea"	"kallimos"	"Arsinoea kallimos"	401	NA	NA	"Arsinoea kallimos"	1	1	0	34.45	34.45	0	0	0	29.6	29.6	30.5	30.5	0
33134	"Primates other"	"Oligopithecidae"	""	"Catopithecus"	"browni"	"Catopithecus browni"	1399	NA	NA	"Catopithecus browni"	1	1	0	34.45	34.45	0	0	0	29.6	29.6	30.5	30.5	0
33135	"Primates other"	"Plesiopithecidae"	""	"Plesiopithecus"	"teras"	"Plesiopithecus teras"	680	NA	NA	"Plesiopithecus teras"	1	1	0	34.45	34.45	0	0	0	29.6	29.6	30.5	30.5	0
33136	"Primates other"	"Proteopithecidae"	""	"Proteopithecus"	"sylviae"	"Proteopithecus sylviae"	713	"bra"	NA	"Proteopithecus sylviae"	1	1	0	34.45	34.45	0	0	0	29.6	29.6	30.5	30.5	0
33138	"Primates other"	"Proteopithecidae"	""	"Serapia"	"eocaena"	"Serapia eocaena"	573	NA	NA	"Serapia eocaena"	1	1	0	34.45	34.45	0	0	0	29.6	29.6	30.5	30.5	0
