"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
21351	Artiodactyla	Cervidae		Pliocervus	matheroni	Pliocervus matheroni	NA	mes	L2220	Pliocervus matheroni	4	1	0	6.2	6.2	0.00098568	0.0007737588	0.0313955410846827	40.4	40.2	-1	-1.4	0
27013	Chiroptera	Vespertilionidae	Myotinae	Myotis	lavocati	Myotis lavocati	NA	NA	NA	Myotis lavocati	1	1	0	28.03	28.03	0	0	0	44.2	44.2	1.2	1.2	0
25238	Rodentia	Hystricidae	Hystricinae	Hystrix	depereti	Hystrix depereti	NA	mes	NA	Hystrix depereti	1	1	0	4.28	4.28	0	0	0	42.7	42.7	2.9	2.9	0
83533	Cimolesta	Pantolestidae	Pantolestinae	Palaeosinopa	didelphoides	Palaeosinopa didelphoides	NA	bra	NA	Palaeosinopa didelphoides	5	1	6.2	56.79	50.59	0.27204768	0.2135574288	0.5215819015265	43	36.1	-104.8	-108	2.456
29199	Artiodactyla	Bovidae	Antilopini	Gazella	granti	Gazella granti	55000	hyp	L2220	Gazella granti	7	3	3.74	3.74	0	0.22510467	0.17670716595	0.474451968064208	5.3	-3.4	36.3	34.2	1.435
23240	Rodentia	Muridae	Cricetinae	Cricetus	nanus	Cricetus nanus	NA	NA	NA	Cricetus nanus	4	1	0.45	1.23	0.78	0.1071927	0.0841462695	0.327402962723308	46.9	45.4	36.7	30.9	0.3375
84074	Primates	Micromomyidae	NA	Micromomys	vossae	Micromomys vossae	NA	bra	NA	Micromomys vossae	1	1	0	58.44	58.44	0	0	0	54.5	54.5	-105.7	-105.7	0
22456	Rodentia	Muridae	Cricetinae	Trilophomys	depereti	Trilophomys depereti	NA	NA	NA	Trilophomys depereti	1	1	0	4.28	4.28	0	0	0	48.2	48.2	17.9	17.9	0
25654	Rodentia	Muridae	Arvicolinae	Clethrionomys	rutilus	Clethrionomys rutilus	NA	NA	NA	Clethrionomys rutilus	8	2	2.19	2.2	0.01	11.67340824	9.1636254684	3.4166369780824	57.8	47.4	110	18.9	0.202
81788	Perissodactyla	Rhinocerotidae	Teletaceriidae	Penetrigonias	sagittatus	Penetrigonias sagittatus	186070	bra	L2212	Penetrigonias sagittatus	2	1	1.69	36.66	34.97	0	0	0	54.5	54.5	-105.7	-105.7	0.844999999999999
20341	Eulipotyphla	Erinaceidae	Galericinae	Galerix	hipparionum	Galerix hipparionum	NA	NA	NA	Galerix hipparionum	1	1	0	8.25	8.25	0	0	0	47.4	47.4	18.5	18.5	0
83715	Eulipotyphla	Talpidae	Talpinae	Scapanus	proceridens	Scapanus proceridens	NA	bra	NA	Scapanus proceridens	5	1	1.94	8.33	6.39	0.24161481	0.18966762585	0.491543294125757	45.6	41.9	-117.7	-123	0.97
81618	Perissodactyla	Equidae	Equinae	Merychippus	coloradense	Merychippus coloradense	NA	mes	L2323	Merychippus coloradense	9	1	4.28	15.38	11.1	0.82747836	0.6495705126	0.909658375435526	42.8	35.5	-97.6	-106.8	1.29
33587	Eulipotyphla	Soricidae		Paenelimnoecus	chinensis	Paenelimnoecus chinensis	NA	NA	NA	Paenelimnoecus chinensis	2	1	0.94	3.02	2.08	0.16818165	0.13202259525	0.410099561082428	39.9	36	118	114.5	0.47
80024	Creodonta	Oxyaenidae	Palaeonictinae	Ambloctonus	major	Ambloctonus major	NA			Ambloctonus major	1	1	0	52.59	52.59	0	0	0	41.1	41.1	-104.8	-104.8	0
80911	Artiodactyla	Dichobunidae	Leptochoerinae	Leptochoerus	spectabilis	Leptochoerus spectabilis	NA	bra	R2300	Leptochoerus spectabilis	3	1	1.3	34.3	33	0.11631024	0.0913035384	0.341042871205366	45.6	39.7	-103.4	-105	0.649999999999999
81527	Perissodactyla	Tapiroidea		Systemnodon	tapirinus	Systemnodon tapirinus	NA	bra	R2300	Systemnodon tapirinus	5	1	2.97	53.56	50.59	0.2809188	0.220521258	0.530017735552311	43.5	39.7	-105	-111	2.4075
21237	Lagomorpha	Leporidae		Oryctolagus	laynensis	Oryctolagus laynensis	NA	NA	NA	Oryctolagus laynensis	5	3	2.08	4.28	2.2	1.17246636	0.9203860926	1.08280485776524	42.7	38.8	22.4	-2	1.04
34302	Rodentia	Muridae	Copemyinae	Democricetodon	moralesi	Democricetodon moralesi	NA	NA	NA	Democricetodon moralesi	15	1	1.5	16.8	15.3	0.02365632	0.0185702112	0.153806111712116	41.2	40.4	-1.2	-3.6	0.46875
22829	Lagomorpha	Ochotonidae		Ochotona	sibirica	Ochotona sibirica	250	hyp	NA	Ochotona sibirica	1	1	0	3.02	3.02	0	0	0	50.5	50.5	106.9	106.9	0
27526	Proboscidea	Mammutidae		Eozygodon	morotoensis	Eozygodon morotoensis	4138363	bra	L3303	Eozygodon morotoensis	2	2	1.7	20.05	18.35	5.50662453	4.32270025605	2.34661980942802	0.1	-23.8	35.2	16.5	0.850000000000001
33310	Artiodactyla	Bovidae		Bucapra	daviesii	Bucapra daviesii	248225	NA	L2220	Bucapra daviesii	1	1	0	1.55	1.55	0	0	0	33.1	33.1	73.6	73.6	0
80151	Carnivora	Miacidae		Uintacyon	edax	Uintacyon edax	NA			Uintacyon edax	2	1	1.64	50.59	48.95	0.0961038	0.075441483	0.31000612897167	41.7	39.7	-105	-108.9	0.82
80365	Carnivora	Mustelidae	Lutrini	Satherium	piscinarium	Satherium piscinarium	17383			Satherium piscinarium	5	1	1.56	3.77	2.21	9.61740297	7.54966133145	3.10119379755603	47	28.1	-81.6	-122.9	0.78
23599	Artiodactyla	Giraffidae		Palaeotragus	berislavicus	Palaeotragus berislavicus	NA	bra	L2220	Palaeotragus berislavicus	1	1	0	9.4	9.4	0	0	0	47.2	47.2	28.7	28.7	0
81005	Artiodactyla	Tayassuidae	Hesperhyinae	Hesperhys	pinensis	Hesperhys pinensis	NA	bra	R2M00	Hesperhys pinensis	1	1	0	17.92	17.92	0	0	0	43.1	43.1	-101.9	-101.9	0
34095	Artiodactyla	Cervidae	Muntiacinae	Muntiacus	szechuanensis	Muntiacus szechuanensis	NA	NA	L2220	Muntiacus szechuanensis	1	1	0	0.01	0.01	0	0	0	40.6	40.6	123	123	0
22765	Perissodactyla	Equidae	Equinae	Hipparion	dermatorhinum	Hipparion dermatorhinum	231608	hyp	L2320	Hipparion dermatorhinum	7	2	2.44	8.07	5.63	3.72242052	2.9221001082	1.92935754073733	42.4	34.1	112	75.6	1.625
32647	Carnivora	Herpestidae		Herpestes	palaeoserengetensis	Herpestes palaeoserengetensis	412	NA	NA	Herpestes palaeoserengetensis	3	1	3	3.96	0.96	0.00073926	0.0005803191	0.0271893361448933	-3.2	-3.5	35.2	35	1.756
23617	Proboscidea	Stegodontidae	Stegodontinae	Stegolophodon	caementifer	Stegolophodon caementifer	NA	bra	LMM0M	Stegolophodon caementifer	1	1	0	8.25	8.25	0	0	0	49.8	49.8	8.3	8.3	0
25280	Lagomorpha	Leporidae		Lepus	tanaiticus	Lepus tanaiticus	NA	NA	NA	Lepus tanaiticus	2	1	0.01	0.02	0.01	2.43660096	1.9127317536	1.56096154981473	60.6	51	60.3	39.7	0.005
25523	Eulipotyphla	Soricidae	Soricinae	Sorex	minutissimus	Sorex minutissimus	NA	NA	NA	Sorex minutissimus	1	1	0	0.07	0.07	0	0	0	50.2	50.2	19.8	19.8	0
20570	Rodentia	Muridae	Cricetinae	Pseudocricetus	polgardiensis	Pseudocricetus polgardiensis	NA	NA	NA	Pseudocricetus polgardiensis	2	2	3.2	9.4	6.2	0.06714945	0.05271231825	0.259132109164418	47	46.5	29.2	18.3	1.6
32483	Artiodactyla	Giraffidae		Progiraffa	exigua	Progiraffa exigua	229735	bra	L2220	Progiraffa exigua	3	1	1.5	16.8	15.3	0.0443556	0.034819146	0.210607692167214	29	26	69.2	68	0.5
82898	Rodentia	Ischyromyidae	Ailuravinae	Mytonomys	coloradensis	Mytonomys coloradensis	NA	bra	NA	Mytonomys coloradensis	7	1	2.49	55.08	52.59	0.14982336	0.1176113376	0.387070226186412	43.5	39.7	-105	-108.2	0.87833333333333
22969	Artiodactyla	Suidae	Suinae	Propotamochoerus	hysudricus	Propotamochoerus hysudricus	NA	bra	R2200	Propotamochoerus hysudricus	8	5	6.7	8.25	1.55	17.46723528	13.7117796948	4.179382164866	41.3	21.5	94.6	23	5.495
33017	Rodentia	Muridae	Murinae	Mastomys	natalensis	Mastomys natalensis	56	NA	NA	Mastomys natalensis	1	1	0	3.96	3.96	0	0	0	-24.2	-24.2	29.2	29.2	0
83159	Rodentia	Muridae	Sigmodontinae	Abelmoschomys	simpsoni	Abelmoschomys simpsoni	NA	bra	NA	Abelmoschomys simpsoni	1	1	0	9.58	9.58	0	0	0	29.6	29.6	-82.4	-82.4	0
31619	Artiodactyla	Tragulidae		Dorcatherium	orientale	Dorcatherium orientale	NA	bra	S2200	Dorcatherium orientale	2	1	0	16.8	16.8	0	0	0	33.3	33.3	118.3	118.2	0
83018	Lagomorpha	Leporidae	Archaeolaginae	Hypolagus	furlongi	Hypolagus furlongi	NA	hys	NA	Hypolagus furlongi	4	1	1.56	3.77	2.21	2.33384382	1.8320673987	1.52769231849872	43.6	35.4	-96.7	-119.8	0.39
34644	Afrosoricida	Tenrecidae	Tenrecinae	Tenrec	ecaudatus	Tenrec ecaudatus	NA	NA	NA	Tenrec ecaudatus	1	1	0	0.01	0.01	0	0	0	-22.9	-22.9	43.9	43.9	0
20927	Artiodactyla	Bovidae		Paratragocerus	caucasicus	Paratragocerus caucasicus	30000	bra	L2220	Paratragocerus caucasicus	3	2	9.1	15.3	6.2	3.191139	2.505044115	1.78637594027685	52	44.6	77	42	4.55
80487	Carnivora	Nimravidae	Nimravinae	Nimravus	brachyops	Nimravus brachyops	NA			Nimravus brachyops	7	1	2.04	30.92	28.88	3.0038598	2.358029943	1.73316467769223	44.9	34.3	-100	-123	0.906666666666666
22173	Rodentia	Muridae	Murinae	Stephanomys	cordii	Stephanomys cordii	NA	NA	NA	Stephanomys cordii	8	1	1.05	6.2	5.15	0.16411572	0.1288308402	0.405111984517861	40.8	37.2	0.5	-3.2	0.35
26443	Perissodactyla	Anchilophidae		Anchilophus	dumasi	Anchilophus dumasi	NA	NA	NA	Anchilophus dumasi	4	2	1.61	38.75	37.14	0.073926	0.05803191	0.271893361448933	46.7	44.3	6.6	4.1	1.15
21554	Rodentia	Muridae	Arvicolinae	Microtodon	atavus	Microtodon atavus	50	hyp	NA	Microtodon atavus	4	3	1.8	6.2	4.4	2.85650064	2.2423530024	1.69011852838788	53.1	41.9	114.1	93.4	0.932
28340	Artiodactyla	Bovidae		Numidocapra	crassicornis	Numidocapra crassicornis	NA	hyp	L2220	Numidocapra crassicornis	2	2	0	1.29	1.29	11.69460036	9.1802612826	3.41973688461554	35.4	11	43	4.1	0
24438	Eulipotyphla	Heterosoricidae		Heterosorex	delphinensis	Heterosorex delphinensis	NA	NA	NA	Heterosorex delphinensis	1	1	0	12.02	12.02	0	0	0	45.6	45.6	5.2	5.2	0
82639	Rodentia	Heteromyidae	Dipodomyinae	Prodipodomys	minor	Prodipodomys minor	NA	hyp	NA	Prodipodomys minor	5	2	3.2	5.41	2.21	0.75121137	0.58970092545	0.866724506403275	37.6	28.5	-108.2	-114.9	2.38
83457	Multituberculata	incertae sedis	NA	Neoliotomus	ultimus	Neoliotomus ultimus	NA	bra	NA	Neoliotomus ultimus	3	1	0.51	55.43	54.92	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.295000000000002
22159	Rodentia	Muridae	Arvicolinae	Mimomys	kretzoii	Mimomys kretzoii	NA	NA	NA	Mimomys kretzoii	1	1	0	3.02	3.02	0	0	0	48.2	48.2	20	20	0
83479	Didelphimorphia	Didelphidae	Peradectinae	Thylacodon	pusillus	Thylacodon pusillus	NA	bra	NA	Thylacodon pusillus	4	1	1.48	65.94	64.46	0.92259648	0.7242382368	0.960518859783607	46.6	36.2	-104.8	-112	0.990000000000009
31590	Carnivora	Mustelidae		Mustela	palaeosinensis	Mustela palaeosinensis	NA	NA	NA	Mustela palaeosinensis	2	1	0.84	7.35	6.51	1.48541976	1.1660545116	1.2187779781404	39	25.3	111.2	102.4	0.42
83701	Eulipotyphla	Talpidae	Gaillardiinae	Gaillardia	thompsoni	Gaillardia thompsoni	NA	bra	NA	Gaillardia thompsoni	1	1	0	6.39	6.39	0	0	0	45.6	45.6	-118.8	-118.8	0
83110	Rodentia	Muridae	Eumyinae	Eumys	spokanensis	Eumys spokanensis	NA	bra	NA	Eumys spokanensis	1	1	0	34.05	34.05	0	0	0	46.6	46.6	-112	-112	0
22803	Rodentia	Dipodidae		Brachyscirtetes	robustus	Brachyscirtetes robustus	NA	NA	NA	Brachyscirtetes robustus	2	1	0	6.2	6.2	0.20403576	0.1601680716	0.451703176876143	52	50.2	77	67.8	0
26746	Cimolesta	Paroxyclaenidae		Pugiodens	mirus	Pugiodens mirus	NA	NA	NA	Pugiodens mirus	1	1	0	44.09	44.09	0	0	0	51.3	51.3	11.9	11.9	0
80882	Condylarthra	Phenacodontidae	Meniscotheriinae	Ectocion	cedrus	Ectocion cedrus	NA	bra	R2200	Ectocion cedrus	4	2	3.48	61.92	58.44	1.68403428	1.3219669098	1.29770346381598	54.5	41.1	-104.8	-115	2.08
82523	Rodentia	Florentiamyidae	NA	Sanctimus	stuartae	Sanctimus stuartae	NA	bra	NA	Sanctimus stuartae	2	1	0	28.88	28.88	0.15869448	0.1245751668	0.398364757477365	43.1	40.8	-96.7	-102.3	0
26812	Rodentia	Ischyromyidae		Ailuravus	stehlinschaubi	Ailuravus stehlinschaubi	518	NA	NA	Ailuravus stehlinschaubi	2	2	0	38.75	38.75	0.073926	0.05803191	0.271893361448933	46.7	44.3	6.6	4.1	0
20746	Rodentia	Muridae	Murinae	Parapodemus	gaudryi	Parapodemus gaudryi	NA	NA	NA	Parapodemus gaudryi	10	2	1.8	8.25	6.45	2.06315145	1.61957388825	1.43636744950587	47	38.5	18.3	-1.4	0.475000000000001
34323	Rodentia	Gliridae	NA	Peridyromys	sondaari	Peridyromys sondaari	NA	NA	NA	Peridyromys sondaari	8	1	1.5	16.8	15.3	0	0	0	41.2	41.2	-1.5	-1.5	0.5625
29290	Artiodactyla	Bovidae	Bovinae	Bos	bubaloides	Bos bubaloides	NA	hyp	L2220	Bos bubaloides	2	2	0.84	1.29	0.45	0.64106163	0.50323337955	0.800663243817274	35.4	31.1	4.1	-8	0.42
85995	Rodentia	Caviidae	Caviinae	Cavia	aperea	Cavia aperea	NA	NA	NA	Cavia aperea	2	1	0.15	5.5	5.35	0.00061605	0.00048359925	0.0248203545502477	-38.7	-38.8	-61.7	-62.2	0.0750000000000002
22724	Rodentia	Muridae	Arvicolinae	Promimomys	baschkirica	Promimomys baschkirica	NA	NA	NA	Promimomys baschkirica	2	2	0.26	2.46	2.2	0.5951043	0.4671568755	0.771430035712896	43	38.4	80.2	69.7	0.13
80393	Carnivora	Mustelidae	Ischyrictini	Plesiogulo	lindsayi	Plesiogulo lindsayi	41464			Plesiogulo lindsayi	2	1	0	5.41	5.41	1.59630876	1.2531023766	1.26345113083174	42.8	34.6	-97.7	-113.5	0
27541	Carnivora	Mustelidae		Enhydrictis	galictoides	Enhydrictis galictoides	NA	NA	NA	Enhydrictis galictoides	3	1	1.76	2.72	0.96	0.07540452	0.0591925482	0.274598834666136	42.3	40.5	12.8	9.4	0.352
24889	Eulipotyphla	Soricidae		Paenelimnoecus	micromorphus	Paenelimnoecus micromorphus	NA	NA	NA	Paenelimnoecus micromorphus	4	1	3.05	18.35	15.3	0.00887112	0.0069638292	0.0941866232540481	49	48.6	13	11.2	1.50833333333333
83670	Eulipotyphla	Sespedectidae	Scenopaginae	Scenopagus	mcgrewi	Scenopagus mcgrewi	NA	bra	NA	Scenopagus mcgrewi	1	1	0	48.3	48.3	0	0	0	42.4	42.4	-109.4	-109.4	0
82223	Rodentia	Muridae	Myocricetodontinae	Sindemys	sehwanensis	Sindemys sehwanensis	NA	NA	NA	Sindemys sehwanensis	3	1	0	19.2	19.2	0	0	0	26.7	26.7	67.5	67.5	0
21743	Artiodactyla	Bovidae		Shaanxispira	chowi	Shaanxispira chowi	NA	mes	L2220	Shaanxispira chowi	2	1	0.27	8.5	8.23	0.00172494	0.0013540779	0.0415323969931908	34.1	33.4	109.3	109.1	0.135
32114	Artiodactyla	Suidae		Molarochoerus	yuanmouensis	Molarochoerus yuanmouensis	NA	bra	R2200	Molarochoerus yuanmouensis	1	1	0	8	8	0	0	0	25.9	25.9	101.7	101.7	0
29596	Primates	Cercopithecidae	Papionini	Macaca	mulatta	Macaca mulatta	NA	bra	L2202	Macaca mulatta	2	2	0.84	0.94	0.1	0.50602347	0.39722842395	0.711353266668538	33.1	22	110.2	106.5	0.42
22967	Artiodactyla	Bovidae	Antilopini	Gazella	pilgrimi	Gazella pilgrimi	18984	mes	L2220	Gazella pilgrimi	7	2	0.9	7.35	6.45	0.41792832	0.3280737312	0.64647375816811	41	37.8	33.6	23	0.7875
26370	Artiodactyla	Amphimerycidae		Pseudamphimeryx	renevieri	Pseudamphimeryx renevieri	844	NA	NA	Pseudamphimeryx renevieri	3	1	1.61	38.75	37.14	0	0	0	46.7	46.7	6.6	6.5	1.07333333333333
22395	Carnivora	Canidae	Caninae	Canis	arnensis	Canis arnensis	30000	NA	NA	Canis arnensis	3	2	1.52	2.72	1.2	0.6542451	0.5135824035	0.808854189579309	43.6	39.1	23.3	11.5	0.71
32720	Artiodactyla	Bovidae	Hippotragini	Saheloryx	solidus	Saheloryx solidus	NA	hyp	L2220	Saheloryx solidus	1	1	0	6.2	6.2	0	0	0	16.2	16.2	16.3	16.3	0
81608	Perissodactyla	Equidae	Equinae	Merychippus	relictus	Merychippus relictus	NA	mes	L2323	Merychippus relictus	3	1	1.7	15.38	13.68	0.2907756	0.228258846	0.539236126386206	44.5	38.6	-117.5	-121.5	1.275
29011	Primates	Galagidae		Progalago	dorae	Progalago dorae	NA	bra	NA	Progalago dorae	2	1	3.25	20.05	16.8	0.00591408	0.0046425528	0.0769030558560582	0.4	0	35.2	34	1.625
85444	Sparassodonta	Hathliacynidae		Borhyaenidium	riggsi	Borhyaenidium riggsi	NA	NA	NA	Borhyaenidium riggsi	1	1	0	3.7	3.7	0	0	0	-27.2	-27.2	-66.8	-66.8	0
84899	Rodentia	Caviidae	Hydrochoerinae	Procardiomys	martinoi	Procardiomys martinoi	NA	NA	NA	Procardiomys martinoi	1	1	0	9.25	9.25	0	0	0	-38.6	-38.6	-63	-63	0
82027	Carnivora	Canidae	Borophaginae	Cynarctoides	luskensis	Cynarctoides luskensis	1083			Cynarctoides luskensis	2	1	0	18.8	18.8	0	0	0	41.7	41.7	-104.7	-104.7	0
80008	Creodonta	Oxyaenidae	Oxyaeninae	Oxyaena	lupina	Oxyaena lupina	NA			Oxyaena lupina	5	1	2.33	54.92	52.59	0.42100857	0.33049172745	0.648851731907992	42.8	36.1	-104.8	-109.9	0.164999999999999
21438	Artiodactyla	Cervidae		Capreolus	constantini	Capreolus constantini	NA	bra	L2220	Capreolus constantini	1	1	0	3.29	3.29	0	0	0	51.4	51.4	105.9	105.9	0
84215	Rodentia	Castoridae	Palaeocastorinae	Capatanka	minor	Capatanka minor	NA	hyp	NA	Capatanka minor	1	1	0	28.88	28.88	0	0	0	43.3	43.3	-102.4	-102.4	0
35249	Rodentia	Muridae	Arvicolinae	Tyrrhenicola	sondaari	Tyrrhenicola sondaari	NA	NA	NA	Tyrrhenicola sondaari	4	1	0	0.96	0.96	0.10768554	0.0845331489	0.328154750079897	42.3	40.4	12.8	8.2	0
23264	Rodentia	Muridae	Arvicolinae	Eolagurus	luteus	Eolagurus luteus	NA	NA	NA	Eolagurus luteus	14	2	0.51	0.52	0.01	1.5228756	1.195457346	1.23404845934023	57	45	39	28.7	0.1575
20132	Carnivora	Mustelidae		Parataxidea	maraghana	Parataxidea maraghana	4617	NA	NA	Parataxidea maraghana	5	2	2.05	8.25	6.2	0.22769208	0.1787382828	0.477170912776544	40.6	37.8	33.6	27	0.8625
80807	Mesonychia	Mesonychidae	Triisodontinae	Baioconodon	denverensis	Baioconodon denverensis	NA		S2100	Baioconodon denverensis	3	1	1.48	65.94	64.46	0.61210728	0.4805042148	0.782372852289751	46.6	39.7	-104.8	-112	0.625
20817	Rodentia	Sciuridae		Heteroxerus	huerzeleri	Heteroxerus huerzeleri	NA	NA	NA	Heteroxerus huerzeleri	12	4	8.55	16.8	8.25	1.2641346	0.992345661	1.12433740487453	50.4	40.9	8.9	-1.9	5.425
34296	Primates	Hominidae	Dryopithecini	Pierolapithecus	catalaunicus	Pierolapithecus catalaunicus	NA	bra	R2200	Pierolapithecus catalaunicus	1	1	0	11.98	11.98	0	0	0	41.5	41.5	1.8	1.8	0
32956	Carnivora	Herpestidae		Cynictis	penicillata	Cynictis penicillata	NA	NA	NA	Cynictis penicillata	3	1	3	3.96	0.96	0.03277386	0.0257274801	0.181035521376331	-24.2	-26.1	29.2	27.8	2
24538	Perissodactyla	Chalicotheriidae	Schizotheriinae	Metaschizotherium	wetzleri	Metaschizotherium wetzleri	194143	NA		Metaschizotherium wetzleri	4	2	2.25	20.6	18.35	0.1996002	0.156686157	0.446766381904458	51.1	48.4	13.7	7.7	1.6875
23988	Rodentia	Eomyidae		Eomyops	bodvanus	Eomyops bodvanus	NA	NA	NA	Eomyops bodvanus	5	2	0.87	5.15	4.28	0.20107872	0.1578467952	0.448418019263276	48.3	47.1	20.4	6.8	0.696
28760	Primates	Cercopithecidae	Papionini	Papio	quadratirostris	Papio quadratirostris	NA	bra	NA	Papio quadratirostris	2	1	0.3	2.68	2.38	0	0	0	4.9	4.9	36	36	0.15
24369	Rodentia	Muridae	Cricetopsinae	Enginia	beckerplateni	Enginia beckerplateni	NA	NA	NA	Enginia beckerplateni	2	1	0	22.35	22.35	0	0	0	40.2	40.2	33.4	33.4	0
21260	Perissodactyla	Rhinocerotidae		Stephanorhinus	miguelcrusafonti	Stephanorhinus miguelcrusafonti	NA	mes	L2212	Stephanorhinus miguelcrusafonti	2	1	0	4.28	4.28	0.00948717	0.00744742845	0.0974021047000525	41	40.3	-1.1	-2.2	0
80539	Carnivora	Felidae	Machairodontinae	Homotherium	crusifonti	Homotherium crusifonti	NA			Homotherium crusifonti	2	1	0	3.77	3.77	0	0	0	40.8	40.8	-96.7	-96.7	0
29039	Chiroptera	Vespertilionidae		Chamtwaria	pickfordi	Chamtwaria pickfordi	NA	NA	NA	Chamtwaria pickfordi	1	1	0	20.09	20.09	0	0	0	-0.1	-0.1	35.3	35.3	0
25920	Rodentia	Dipodidae	Zapodinae	Sinozapus	volkeri	Sinozapus volkeri	NA	NA	NA	Sinozapus volkeri	1	1	0	4.28	4.28	0	0	0	43.5	43.5	115.4	115.4	0
26986	Carnivora	Stenoplesictidae		Stenoplesictis	cayluxi	Stenoplesictis cayluxi	NA	NA	NA	Stenoplesictis cayluxi	2	1	2.37	30.4	28.03	0	0	0	44.2	44.2	1.2	1.2	1.185
23304	Carnivora	Mustelidae		Bathygale	lemanensis	Bathygale lemanensis	NA	NA	NA	Bathygale lemanensis	3	1	0	20.6	20.6	0.06505488	0.0510680808	0.255058581506289	47.3	46.2	3.5	-1.3	0
83555	Cimolesta	Pantolestidae	Pentacodontinae	Coriphagus	encinensis	Coriphagus encinensis	NA	bra	NA	Coriphagus encinensis	3	1	0.64	63.01	62.37	0.1256742	0.098654247	0.354505571183303	44.7	36.2	-107	-108.2	0.160000000000004
80695	Condylarthra	Hyopsodontidae		Haplaletes	andakupensis	Haplaletes andakupensis	NA	bra	R2200	Haplaletes andakupensis	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
32150	Eulipotyphla	Talpidae		Archaeodesmana	acies	Archaeodesmana acies	NA	NA	NA	Archaeodesmana acies	1	1	0	4.28	4.28	0	0	0	50.4	50.4	8.9	8.9	0
85989	Rodentia	Muridae	Sigmodontinae	Auliscomys	formosus	Auliscomys formosus	NA	NA	NA	Auliscomys formosus	1	1	0	5.5	5.5	0	0	0	-39	-39	-61.7	-61.7	0
80486	Carnivora	Ursidae		Ursus	abstrusus	Ursus abstrusus	42461			Ursus abstrusus	2	2	0	3.77	3.77	20.50805808	16.0988255928	4.52858234771104	80.2	39	-79.1	-119.5	0
83535	Cimolesta	Pantolestidae	Pantolestinae	Palaeosinopa	incerta	Palaeosinopa incerta	NA	bra	NA	Palaeosinopa incerta	5	1	1.87	55.43	53.56	0.209457	0.164423745	0.45766472444356	44.7	39.7	-104.8	-108.2	0.829999999999998
22873	Rodentia	Muridae	Arvicolinae	Eolagurus	argyropuloi	Eolagurus argyropuloi	NA	hys	NA	Eolagurus argyropuloi	8	3	1.5	2.17	0.67	2.14681104	1.6852466664	1.4652	47	43.4	79	30.6	0.89
83524	Cimolesta	Pantolestidae	Pantolestinae	Paleotomus	junior	Paleotomus junior	NA	bra	NA	Paleotomus junior	3	1	0.45	62.37	61.92	0.03351312	0.0263077992	0.183065889777424	54.5	51.1	-114.2	-115	0.149999999999999
83418	Multituberculata	Eucosmodontidae	NA	Stygimys	kuszmauli	Stygimys kuszmauli	NA	bra	NA	Stygimys kuszmauli	2	1	0.97	65.94	64.97	0.00726939	0.00570647115	0.0852607178013416	46.6	40.7	-111.9	-112	0.484999999999999
24523	Proboscidea	Gomphotheriidae		Gomphotherium	steinheimense	Gomphotherium steinheimense	6954000	bra	RMM00	Gomphotherium steinheimense	6	1	1.47	12.02	10.55	0.0147852	0.011606382	0.121594407766147	48.7	48.2	12.5	10.1	1.086
81195	Artiodactyla	Protoceratidae	Protoceratinae	Paratoceras	wardi	Paratoceras wardi	35469	bra	L2220	Paratoceras wardi	1	1	0	13.68	13.68	0	0	0	30.3	30.3	-96	-96	0
80342	Carnivora	Mephitidae	NA	Buisnictis	burrowsi	Buisnictis burrowsi	NA			Buisnictis burrowsi	1	1	0	3.77	3.77	0	0	0	40.8	40.8	-96.7	-96.7	0
28859	Eulipotyphla	Soricidae	Crocidurinae	Crocidura	dolichura	Crocidura dolichura	6	NA	NA	Crocidura dolichura	1	1	0	5.7	5.7	0	0	0	10.3	10.3	40.2	40.2	0
80128	Carnivora	Miacidae		Miacis	deutschi	Miacis deutschi	NA			Miacis deutschi	3	1	0.68	55.88	55.2	0.135531	0.106391835	0.368145351729449	44.7	39.7	-104.8	-107	0.284999999999997
20856	Artiodactyla	Tragulidae		Dorcatherium	puyhauberti	Dorcatherium puyhauberti	36000	bra	S2200	Dorcatherium puyhauberti	1	1	0	8.25	8.25	0	0	0	41	41	28.8	28.8	0
33345	Rodentia	Muridae	Murinae	Bandicota	sivalensis	Bandicota sivalensis	NA	NA	NA	Bandicota sivalensis	1	1	0	3.09	3.09	0	0	0	30.8	30.8	76.8	76.8	0
80255	Carnivora	Canidae	Borophaginae	Carpocyon	limosus	Carpocyon limosus	NA			Carpocyon limosus	2	1	1.94	8.33	6.39	0.02439558	0.0191505303	0.15619084480212	42.7	36.1	-99.6	-99.9	0.97
21673	Rodentia	Aplodontiidae	Ansomyinae	Ansomys	orientalis	Ansomys orientalis	NA	NA	NA	Ansomys orientalis	2	1	0	16.8	16.8	0	0	0	33.3	33.3	118.3	118.2	0
