"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"	"sp_pal_area_sq"
84332	Carnivora	Otariidae	NA	Zalophus	kimitsensis	Zalophus	NA	NA	NA	Zalophus	1	1	0	0.45	0.45	0	0	0	35.2	35.2	139.6	139.6	0	0
25077	Perissodactyla	Rhinocerotidae		Kenyatherium	bishopi	Kenyatherium	NA	hyp	L2212	Kenyatherium	2	1	0.5	10.3	9.8	0.0007836156	0.000615138246	0.0279931348726791	1.711325	1.183	36.523414	36.4	0.25	0.000653013
29214	Macroscelidea	Macroscelididae		Pronasilio	indet.	Pronasilio	NA	NA	NA	Pronasilio	1	1	0	10.3	10.3	0	0	0	1.183	1.183	36.4	36.4	0	0
32350	Primates	Hominidae	Homininae	Nakalipithecus	nakayamai	Nakalipithecus	NA	bra	NA	Nakalipithecus	2	1	0.64	10.3	9.66	7.3926e-06	5.803191e-06	0.00271893361448933	1.20194444444444	1.183	36.4	36.3730555555556	0.32	7.3926e-06
85599	Perissodactyla	Rhinocerotidae	Elasmotherini	Samburuceros	ishidai	Samburuceros	NA	mes	NA	Samburuceros	2	1	0.5	10.3	9.8	0.0007836156	0.000615138246	0.0279931348726791	1.711325	1.183	36.523414	36.4	0.25	0.000653013
82347	Primates	Cercopithecidae	Papionini	Lophocebus	indet.	Lophocebus	NA	NA	NA	Lophocebus	2	2	0.23	1.7	1.47	0.0687203775	0.0539454963375	0.262145718065354	2.752255	-2.99562733827838	36.32319	35.3524589538574	0.115	0.0612674046
85527	Primates	Victoriapithecidae		Alophe	metios	Alophe	NA	NA	NA	Alophe	1	1	0	22.4	22.4	0	0	0	2.344249	2.344249	35.851397	35.851397	0	0
85804	Proboscidea	Mammutidae		Losodokodon	losodokius	Losodokodon	NA	NA	NA	Losodokodon	1	1	0	22.4	22.4	0	0	0	2.344249	2.344249	35.851397	35.851397	0	0
85805	Creodonta	Hyaenodontidae	Proviverrinae	Mlanyama	sugu	Mlanyama	NA	NA	NA	Mlanyama	1	1	0	22.4	22.4	0	0	0	2.344249	2.344249	35.851397	35.851397	0	0
32017	Primates	Nyanzapithecidae	NA	Samburupithecus	kiptalami	Samburupithecus	NA	bra	NA	Samburupithecus	1	1	0	9.8	9.8	0	0	0	1.711325	1.711325	36.523414	36.523414	0	0
34337	Rodentia	Muridae	Copemyinae	Schizocricetodon	huerzeleri	Schizocricetodon	NA	NA	NA	Schizocricetodon	1	1	0	10.55	10.55	0	0	0	47.4031784210641	47.4031784210641	7.61194556951523	7.61194556951523	0	0
34546	Dasyuromorphia	Dasyuridae	NA	Antechinus	indet.	Antechinus	NA	NA	NA	Antechinus	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34547	Dasyuromorphia	Dasyuridae	NA	Sarcophilus	laniarius	Sarcophilus	NA	NA	NA	Sarcophilus	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34548	Dasyuromorphia	Thylacinidae	NA	Thylacinus	cynocephalus	Thylacinus	NA	NA	NA	Thylacinus	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34549	Peramelemorphia	Peramelidae	NA	Perameles	gunnii	Perameles	NA	NA	NA	Perameles	2	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34551	Diprotodontia	Vombatidae	NA	Lasiorhinus	indet.	Lasiorhinus	NA	NA	NA	Lasiorhinus	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34552	Diprotodontia	Thylacoleonidae	NA	Thylacoleo	crassidentatus/carnifex	Thylacoleo	NA	NA	NA	Thylacoleo	2	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34554	Diprotodontia	Phascolarctidae	NA	Phascolarctos	stirtoni	Phascolarctos	NA	bra	NA	Phascolarctos	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34555	Diprotodontia	Diprotodontidae	NA	Diprotodon	optatum	Diprotodon	NA	bra	NA	Diprotodon	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34556	Diprotodontia	Diprotodontidae	NA	Zygomaturus	indet.	Zygomaturus	NA	NA	NA	Zygomaturus	2	1	2.62	3.89	1.27	0.374952672	0.29433784752	0.612333791326267	-28.7833333	-38.387	141.582	138.4166667	1.31	0.3190941864
34557	Diprotodontia	Palorchestidae	NA	Palorchestes	pickeringi	Palorchestes	NA	NA	NA	Palorchestes	2	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34559	Diprotodontia	Pseudocheiridae	NA	Pseudocheirus	peregrinus	Pseudocheirus	NA	NA	NA	Pseudocheirus	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34560	Diprotodontia	Pseudocheiridae	NA	Pseudokoala	cathysantamaria	Pseudokoala	NA	NA	NA	Pseudokoala	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34562	Diprotodontia	Phalangeridae	NA	Trichosurus	indet.	Trichosurus	NA	NA	NA	Trichosurus	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34563	Diprotodontia	Ektopodontidae	NA	Darcius	duggani	Darcius	NA	NA	NA	Darcius	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34564	Diprotodontia	Macropodidae	NA	Baringa	nelsonensis	Baringa	NA	NA	NA	Baringa	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34565	Diprotodontia	Macropodidae	Macropodinae	Macropus	giganteus	Macropus	NA	bra	NA	Macropus	4	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34572	Diprotodontia	Macropodidae	NA	Thylogale	billardierii	Thylogale	NA	NA	NA	Thylogale	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34576	Rodentia	Muridae	Murinae	Pseudomys	higginsi	Pseudomys	NA	NA	NA	Pseudomys	2	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
34578	Rodentia	Muridae	Murinae	Mastacomys	fuscus	Mastacomys	NA	NA	NA	Mastacomys	1	1	0	1.27	1.27	0	0	0	-38.387	-38.387	141.582	141.582	0	0
82365	Artiodactyla	Giraffidae	Okapiinae	Afrikanokeryx	leakeyi	Afrikanokeryx	NA	bra	L2220	Afrikanokeryx	1	1	0	9.8	9.8	0	0	0	0.833333333333333	0.833333333333333	35.825	35.825	0	0
34151	Carnivora	Viverridae	NA	Arctictis	binturong	Arctictis	NA	NA	NA	Arctictis	1	1	0	0.96	0.96	0	0	0	3.83222222222222	3.83222222222222	113.715555555556	113.715555555556	0	0
34157	Rodentia	Sciuridae	NA	Rheithrosciurus	macrotis	Rheithrosciurus	NA	NA	NA	Rheithrosciurus	1	1	0	0.96	0.96	0	0	0	3.83222222222222	3.83222222222222	113.715555555556	113.715555555556	0	0
34158	Rodentia	Sciuridae	NA	Sundasciurus	lowii	Sundasciurus	NA	NA	NA	Sundasciurus	3	2	0.91	0.96	0.05	0.325446894	0.25547581179	0.57047952986939	9.45138888888889	3.83222222222222	118.415277777778	113.715555555556	0.91	0.3214869246
33582	Rodentia	Muridae	Myocricetodontinae	Yangia	indet.	Yangia	NA	NA	NA	Yangia	4	1	1.3	3	1.7	0.009006651	0.007070221035	0.0949033771791078	40.9666666666667	40.1036111111111	115.016666666667	114.166666666667	0.8775	0.007454205
30120	Lagomorpha	Leporidae		Brevilagus	brachypus	Brevilagus	NA	NA	NA	Brevilagus	1	1	0	1.68	1.68	0	0	0	35.7642	35.7642	116.7914	116.7914	0	0
85966	Notoungulata	Toxodontidae		Falcontoxodon	sp.	Falcontoxodon	NA	NA	NA	Falcontoxodon	1	1	0	3.27	3.27	0	0	0	11.298028	11.298028	-70.23536	-70.23536	0	0
85968	Rodentia	Caviidae	Hydrochoerinae	Hydrochoeropsis	wayuu	Hydrochoeropsis	NA	NA	NA	Hydrochoeropsis	2	2	0.18	3.27	3.09	0.0073864395	0.0057983550075	0.0859443977231791	11.8512	11.298028	-70.23536	-71.324	0.0899999999999999	0.007183143
85970	Rodentia	Octodontidae		Marisela	gregoriana	Marisela	NA	NA	NA	Marisela	1	1	0	3.27	3.27	0	0	0	11.298028	11.298028	-70.23536	-70.23536	0	0
85972	Pilosa	Megatheriidae		Proeremotherium	sp.	Proeremotherium	NA	NA	NA	Proeremotherium	2	1	1.98	3.27	1.29	0	0	0	11.2985	11.298028	-70.1902	-70.23536	0.99	0.002439558
85973	Cingulata	Dasypodidae	Dasypodinae	Pliodasypus	vergelianus	Pliodasypus	NA	NA	NA	Pliodasypus	1	1	0	3.27	3.27	0	0	0	11.298028	11.298028	-70.23536	-70.23536	0	0
81462	Artiodactyla	Antilocapridae	Antilocaprinae	Ilingoceros	indet.	Ilingoceros	NA	hyp	L2220	Ilingoceros	8	2	2.92	8.33	5.41	2.1263729652	1.669202777682	1.45820882084837	41.925	28.5	-105.978889	-118.836111	2.25	2.4754416804
83028	Lagomorpha	Leporidae	Archaeolaginae	Pewelagus	dawsonae	Pewelagus	NA	hys	NA	Pewelagus	6	1	2.01	3.77	1.76	1.8671686956	1.465727426046	1.366443813554	38.555605	32.518611	-96.380833	-121.468926	1.5075	2.23810965
83222	Rodentia	Muridae	Arvicolinae	Cosomys	primus	Cosomys	NA	hyp	NA	Cosomys	2	1	0	3.77	3.77	0.1344331989	0.1055300611365	0.366651331512651	43.613739	35.981667	-116.237651	-117.663889	0	0.1765131102
81972	Artiodactyla	Camelidae	Miolabinae	Capricamelus	gettryi	Capricamelus	NA	mes	L2220	Capricamelus	1	1	0	2.21	2.21	0	0	0	38.555605	38.555605	-121.468926	-121.468926	0	0
82650	Rodentia	Heteromyidae	Dipodomyinae	Microdipodops	indet.	Microdipodops	NA	hys	NA	Microdipodops	2	1	2.01	3.77	1.76	0	0	0	38.555605	38.555605	-121.468926	-121.468926	1.005	0.0089191719
80485	Carnivora	Ursidae	Tremarctini	Tremarctos	floridanus	Tremarctos	NA			Tremarctos	3	1	0.45	2.21	1.76	1.177862958	0.92462242203	1.08529395004303	43.613739	33.448457	-112.073844	-121.468926	0.3375	1.1759889339
81295	Artiodactyla	Camelidae	Camelinae	Blancocamelus	indet.	Blancocamelus	NA	mes	L2220	Blancocamelus	4	1	0.45	2.21	1.76	2.8146893265	2.2095311213025	1.67770358719888	38.555605	29.910577	-95.060882	-121.468926	0.225	2.952025353
81960	Artiodactyla	Cervidae	Rangiferini	Navahoceros	lacruensis	Navahoceros	NA	bra	L2220	Navahoceros	2	1	0.41	1.76	1.35	0.551919195	0.433256568075	0.742912642913014	38.555605	35.667222	-105.964444	-121.468926	0.205	0.6090861708
81719	Perissodactyla	Tapiroidea		Fouchia	elyensis	Fouchia	NA	bra	L2212	Fouchia	1	1	0	48.95	48.95	0	0	0	39.160833	39.160833	-119.753889	-119.753889	0	0
82710	Rodentia	Dipodidae		Elymys	complexus	Elymys	NA	bra	NA	Elymys	1	1	0	48.95	48.95	0	0	0	39.160833	39.160833	-119.753889	-119.753889	0	0
82085	Carnivora	Procyonidae	Procyoninae	Bassaricyonoides	stewartae	Bassaricyonoides	NA			Bassaricyonoides	1	1	0	16.66	16.66	0	0	0	41.651944	41.651944	-119.749167	-119.749167	0	0
82190	Condylarthra	Periptychidae	Anisonchinae	Goleroconus	alfi	Goleroconus	NA	bra		Goleroconus	2	1	2.17	60.61	58.44	0	0	0	38.555605	38.555605	-121.468926	-121.468926	1.085	0.0070525404
81510	Perissodactyla	Brontotheriidae	Brontotheriinae	Protitanops	curryi	Protitanops	1331085	bra	LM220	Protitanops	2	1	5.47	44.08	38.61	0.5771587635	0.4530696293475	0.759709657369182	44.930833	36.58	-117.42	-123.028889	2.735	0.0263472264
81786	Perissodactyla	Rhinocerotidae	Teletaceriidae	Teletaceras	mortivallis	Teletaceras	NA	bra	L2212	Teletaceras	3	1	5.47	44.08	38.61	3.5337145482	2.773965920337	1.87981769014977	44.930833	29.561389	-104.366389	-123.028889	2.735	2.6739921312
82796	Rodentia	Eomyidae	Eomyinae	Apeomyoides	savagei	Apeomyoides	NA	mes	NA	Apeomyoides	1	1	0	15.38	15.38	0	0	0	39.261389	39.261389	-117.908056	-117.908056	0	0
82432	Rodentia	Aplodontiidae	Aplodontiinae	Tardontia	nevadans	Tardontia	NA	hyp	NA	Tardontia	6	1	8.15	15.38	7.23	0.6812330184	0.534767919444	0.825368413740192	45.295833	38.586111	-110.83	-119.066111	5.85	0.904743351
82470	Rodentia	Mylagaulidae	Mylagaulinae	Hesperogaulus	indet.	Hesperogaulus	NA	hyp	NA	Hesperogaulus	7	1	8.99	15.38	6.39	0.1326306366	0.104115049731	0.364184893426402	45.596389	38.603611	-117.781389	-119.321944	5.6725	0.4759060176
82595	Rodentia	Heteromyidae	Heteromyinae	Diprionomys	parvus	Diprionomys	NA	hyp	NA	Diprionomys	8	1	8.99	15.38	6.39	1.005615378	0.78940807173	1.00280375846922	45.295833	38.603611	-110.83	-123.028889	4.8225	1.2518444025
80407	Carnivora	Mustelidae		Lutravus	halli	Lutravus	NA			Lutravus	4	1	1.1	8.33	7.23	0.1961860509	0.1540060499565	0.442928945656072	44.930833	41.925	-117.738611	-123.028889	1.1	0.2087004906
82602	Rodentia	Heteromyidae	Perognathinae	Oregonomys	indet.	Oregonomys	NA	mes	NA	Oregonomys	6	1	4.2	7.97	3.77	0.382493124	0.30025710234	0.618460284901141	45.596389	37.64	-114.88	-118.784722	1.965	0.327332007
81472	Artiodactyla	Antilocapridae	Antilocaprinae	Hexobelomeryx	indet.	Hexobelomeryx	NA	hyp	L2220	Hexobelomeryx	8	2	2.12	5.89	3.77	3.4573970421	2.7140566780485	1.85940771271392	38.100556	19.43333	-99.133333	-114.167778	2.12	3.30707961
81985	Artiodactyla	Bovidae	Ovibovini	Euceratherium	collinum	Euceratherium	NA	mes	L2220	Euceratherium	1	1	0	1.35	1.35	0	0	0	39.160833	39.160833	-119.753889	-119.753889	0	0
82047	Carnivora	Canidae	Borophaginae	Protepicyon	raki	Protepicyon	28000			Protepicyon	3	1	1.7	15.38	13.68	0.0716195088	0.056221314408	0.267618214626733	35.592778	35.031944	-106.67	-117.052778	1.275	0.0827490681
82565	Rodentia	Heteromyidae	NA	Korthomys	formicarum	Korthomys	NA	bra	NA	Korthomys	2	1	1.7	15.38	13.68	0.7517806002	0.590147771157	0.867052824342323	45.666667	35.031944	-111.3	-117.04	0.850000000000001	1.0058962968
83270	Rodentia	Sciuridae	Sciurinae	Arctomyoides	indet.	Arctomyoides	NA	bra	NA	Arctomyoides	2	1	3.04	15.38	12.34	0.178272549	0.139943950965	0.422223340188578	44.492222	35.393889	-117.944444	-119.535833	1.52	0.1489214628
81854	Proboscidea	Gomphotheriidae		Serbelodon	burnhami	Serbelodon	NA	bra	R3300	Serbelodon	2	1	2.77	11.1	8.33	0.0001182816	9.2851056e-05	0.0108757344579573	35.453611	35.393889	-117.944444	-118.100278	1.385	0.0072151776
83013	Lagomorpha	Leporidae	Archaeolaginae	Panolax	sanctaefidei	Panolax	NA	hys	NA	Panolax	2	1	2.58	13.68	11.1	0.0518800347	0.0407258272395	0.22777189181284	35.824722	35.416111	-105.978611	-116.243611	1.29	0.118712835
82809	Rodentia	Eomyidae	Eomyinae	Cupressimus	barbarae	Cupressimus	NA	bra	NA	Cupressimus	2	2	1.69	36.66	34.97	0.618082965	0.485195127525	0.786182526516584	54.5	46.595805	-105.681389	-112.027031	0.844999999999999	0.9965483541
82972	Rodentia	Cylindrodontidae	Cylindrodontinae	Ardynomys	saskatchewanensis	Ardynomys	NA	mes	NA	Ardynomys	9	2	3.03	38.61	35.58	4.3818946524	3.439787302134	2.09329755467301	54.5	29.561389	-97.763889	-112.027031	1.70666666666666	4.1103817038
83486	Didelphimorphia	Didelphidae	Peradectinae	Didelphidectes	pumilis	Didelphidectes	NA	bra	NA	Didelphidectes	2	2	1.69	36.66	34.97	0.618082965	0.485195127525	0.786182526516584	54.5	46.595805	-105.681389	-112.027031	0.844999999999999	0.9965483541
83774	Eulipotyphla	Micropternodontidae	NA	Cryptoryctes	indet.	Cryptoryctes	NA	bra	NA	Cryptoryctes	6	2	4.04	38.61	34.57	0.618082965	0.485195127525	0.786182526516584	54.5	46.595805	-105.681389	-112.027031	1.25666666666667	0.9965483541
83862	Chiroptera	Molossidae	NA	Wallia	sp.	Wallia	NA	bra	NA	Wallia	4	1	6.33	41.3	34.97	0	0	0	54.5	54.5	-105.681389	-105.681389	2.915	0.051230718
83615	Leptictida	Gypsonictopidae	NA	Gypsonictops	illuminatus	Gypsonictops	500	bra	NA	Gypsonictops	3	2	0	65.94	65.94	0.618082965	0.485195127525	0.786182526516584	54.5	46.595805	-105.681389	-112.027031	0	0.8753466771
84042	Primates	Purgatoriidae	NA	Purgatorius	ceratops	Purgatorius	NA	bra	NA	Purgatorius	6	2	7.5	65.94	58.44	0.618082965	0.485195127525	0.786182526516584	54.5	46.595805	-105.681389	-112.027031	5.595	1.4638198149
83426	Multituberculata	Microcosmodontidae	NA	Acheronodon	garbani	Acheronodon	NA	bra	NA	Acheronodon	5	2	4.02	65.94	61.92	0.289087623	0.226933784055	0.53766869259796	54.5	46.595805	-112.027031	-115	1.1175	0.1861382754
83744	Eulipotyphla	Geolabdidae	NA	Batodon	tenuis	Batodon	NA	bra	NA	Batodon	1	1	0	65.94	65.94	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
80768	Condylarthra	Periptychidae	Periptychinae	Hemithlaeus	indet.	Hemithlaeus	NA	bra	R2M00	Hemithlaeus	3	1	0.51	64.97	64.46	0.492236271	0.386405472735	0.701595518087167	46.595805	36.25	-108.1666667	-112.027031	0.204000000000008	0.235306458
83417	Multituberculata	Eucosmodontidae	NA	Eucosmodon	indet.	Eucosmodon	NA	bra	NA	Eucosmodon	6	2	2.6	64.97	62.37	1.5357818475	1.2055887502875	1.23926665714042	54.5	36.25	-108.1666667	-115	1.64125000000001	0.8971844175
84163	Primates	Pandemoniumidae	NA	Pandemonium	dis	Pandemonium	NA	bra	NA	Pandemonium	2	1	0	64.46	64.46	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
80686	Condylarthra	Arctocyonidae		Carcinodon	aquilonius	Carcinodon	NA		R2300	Carcinodon	4	2	1.48	65.94	64.46	1.4278498875	1.1208621616875	1.19492672892525	54.5	36.25	-105.681389	-112.027031	0.748333333333335	3.22834842
80650	Condylarthra	Arctocyonidae		Deuterogonodon	montanus	Deuterogonodon	NA		R2300	Deuterogonodon	6	1	1.78	64.15	62.37	0.6414374205	0.5035283750925	0.800897883940269	46.595805	36.25	-107	-112.027031	0.872	0.235010754
80171	Carnivora	Viverravidae		Ictidopappus	mustelinus	Ictidopappus	NA			Ictidopappus	2	1	2.6	64.97	62.37	0.492236271	0.386405472735	0.701595518087167	46.595805	36.25	-108.1666667	-112.027031	1.3	0.0281115936
80564	Taeniodonta	Conoryctidae		Conoryctes	comma	Conoryctes	NA	bra	RM100	Conoryctes	3	1	0	62.37	62.37	0.619758621	0.486510517485	0.787247496661628	46.595805	36.25	-107.1666667	-112.027031	0	0.047263356
83614	Leptictida	Leptictidae	NA	Leptonysson	basiliscus	Leptonysson	500	bra	NA	Leptonysson	1	1	0	62.37	62.37	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
83616	Leptictida	Leptictidae	NA	Stilpnodon	simplicidens	Stilpnodon	500	bra	NA	Stilpnodon	2	2	3.25	62.37	59.12	0.289087623	0.226933784055	0.53766869259796	54.5	46.595805	-112.027031	-115	1.625	0.1483152696
82156	Condylarthra	Mioclaenidae	Apheliscinae	Gingerichia	hystrix	Gingerichia	NA	bra		Gingerichia	2	1	0	61.92	61.92	0.03141855	0.02466356175	0.177252785591652	54.5	51.1018611111111	-114.24525	-115	0	0.087294285
81715	Perissodactyla	Tapiroidea		Schizotheriodes	parvus	Schizotheriodes	NA	bra	L2212	Schizotheriodes	1	1	0	41.3	41.3	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
81164	Artiodactyla	Oromerycidae		Pipestoneia	douglassi	Pipestoneia	NA	bra	L2220	Pipestoneia	2	1	0.4	34.97	34.57	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0.199999999999996	0
82755	Rodentia	Eomyidae	Eomyinae	Montanamus	bjorki	Montanamus	NA	bra	NA	Montanamus	1	1	0	34.97	34.97	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
81782	Perissodactyla	Hyracodontidae		Triplopides	rieli	Triplopides	NA	bra	L2212	Triplopides	1	1	0	35.58	35.58	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
83921	Dermoptera	Plagiomenidae	NA	Tarkadectes	montanensis	Tarkadectes	NA	bra	NA	Tarkadectes	1	1	0	34.97	34.97	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
81992	Artiodactyla	Merycoidodontidae	Miniochoerinae	Miniochoerus	indet.	Miniochoerus	NA	bra	L2220	Miniochoerus	1	1	0	32.3	32.3	0	0	0	46.595805	46.595805	-112.027031	-112.027031	0	0
80980	Artiodactyla	Anthracotheriidae	Bothriodontinae	Kukusepasutanka	schultzi	Kukusepasutanka	403215	bra	L3220	Kukusepasutanka	1	1	0	28.88	28.88	0	0	0	46.531667	46.531667	-112.919444	-112.919444	0	0
84161	Primates	Saxonellidae	NA	Saxonella	naylori	Saxonella	NA	bra	NA	Saxonella	3	1	0	59.12	59.12	0	0	0	54.5	54.5	-115	-115	0	0
83909	Palaeanodonta	Melaniellidae	NA	Melaniella	timosa	Melaniella	NA	bra	NA	Melaniella	1	1	0	59.12	59.12	0	0	0	54.5	54.5	-115	-115	0	0
83498	Cimolesta	Palaeoryctidae	Palaeoryctinae	Lainoryctes	youzwyshyni	Lainoryctes	NA	bra	NA	Lainoryctes	1	1	0	58.44	58.44	0	0	0	54.5	54.5	-115	-115	0	0
83271	Rodentia	Sciuridae	Sciurinae	Palaearctomys	montanus	Palaearctomys	NA	bra	NA	Palaearctomys	1	1	0	15.38	15.38	0	0	0	45.666667	45.666667	-111.3	-111.3	0	0
83322	Rodentia	Sciuridae	Sciurinae	Cynomyoides	indet.	Cynomyoides	NA	mes	NA	Cynomyoides	1	1	0	15.38	15.38	0	0	0	45.666667	45.666667	-111.3	-111.3	0	0
83869	Chiroptera	Vespertilionidae	NA	Ancenycteris	rasmusseni	Ancenycteris	NA	bra	NA	Ancenycteris	1	1	0	15.38	15.38	0	0	0	45.666667	45.666667	-111.3	-111.3	0	0
80730	Condylarthra	Mioclaenidae	Mioclaeninae	Bubogonia	saskia	Bubogonia	NA	bra	R2300	Bubogonia	1	1	0	65.94	65.94	0	0	0	54.5	54.5	-105.681389	-105.681389	0	0
80905	Artiodactyla	Dichobunidae	Leptochoerinae	Ibarus	ignotus	Ibarus	NA	bra	R2300	Ibarus	1	1	0	41.3	41.3	0	0	0	54.5	54.5	-105.681389	-105.681389	0	0
82893	Rodentia	Ischyromyidae	Reithroparamyinae	Churcheria	indet.	Churcheria	NA	bra	NA	Churcheria	2	1	2.69	41.3	38.61	0	0	0	54.5	54.5	-105.681389	-105.681389	1.345	0.0030790179
82984	Lagomorpha	Leporidae	Palaeolaginae	Tachylagus	gawneae	Tachylagus	NA	mes	NA	Tachylagus	1	1	0	38.61	38.61	0	0	0	54.5	54.5	-105.681389	-105.681389	0	0
84170	Rodentia	Eutypomyidae	NA	Microeutypomys	tilliei	Microeutypomys	NA	bra	NA	Microeutypomys	2	2	2.69	41.3	38.61	2.074548375	1.628520474375	1.44032925923207	54.5	27.56	-99.4333	-105.681389	1.345	1.3280658048
20945	Artiodactyla	Bovidae		Plioportax	ucrainicus	Plioportax	170000	NA	L2220	Plioportax	1	1	0	5.15	5.15	0	0	0	46.625	46.625	36.8308333333333	36.8308333333333	0	0
85869	Primates	Victoriapithecidae		Nsungwepithecus	gunnelli	Nsungwepithecus	NA	NA	NA	Nsungwepithecus	1	1	0	25.23	25.23	0	0	0	-9.067818	-9.067818	33.230959	33.230959	0	0
85870	Primates	Nyanzapithecidae	NA	Rukwapithecus	fleaglei	Rukwapithecus	NA	NA	NA	Rukwapithecus	1	1	0	25.23	25.23	0	0	0	-9.067818	-9.067818	33.230959	33.230959	0	0
85891	Hyaenodonta	Teratodontidae	Teratodontinae	Pakakali	rukwaensis	Pakakali	NA	NA	NA	Pakakali	1	1	0	25.23	25.23	0	0	0	-9.067818	-9.067818	33.230959	33.230959	0	0
29524	Rodentia	Muridae		Blanfordimys	afghanus	Blanfordimys	NA	NA	NA	Blanfordimys	1	1	0	0.04	0.04	0	0	0	38.083	38.083	69.333	69.333	0	0
29525	Rodentia	Muridae		Pitymys	juldaschi	Pitymys	NA	NA	NA	Pitymys	1	1	0	0.04	0.04	0	0	0	38.083	38.083	69.333	69.333	0	0
29526	Rodentia	Muridae		Nesokia	indica	Nesokia	NA	NA	NA	Nesokia	2	2	1.51	1.55	0.04	0.2612976075	0.2051186218875	0.511172776563854	38.083	33.0902777777778	73.5833333333333	69.333	0.755	0.270335061
84324	Carnivora	Otariidae	NA	Neophoca	palatina	Neophoca	NA	NA	NA	Neophoca	1	1	0	1.3	1.3	0	0	0	-37.975184	-37.975184	177.076185	177.076185	0	0
26524	Rodentia	Theridomyidae		Bernardia	sp.	Bernardia	NA	NA	NA	Bernardia	1	1	0	31.73	31.73	0	0	0	40.967	40.967	-1.15	-1.15	0	0
26527	Rodentia	Sciuridae		Oligopetes	lophulus	Oligopetes	NA	NA	NA	Oligopetes	2	2	0	31.73	31.73	0.1182717432	0.092843318412	0.343906590806283	44.351866	40.967	1.690861	-1.15	0	0.095992911
82278	Artiodactyla	Bovidae	NA	Thaleroceros	radiciformis	Thaleroceros	NA	NA	NA	Thaleroceros	1	1	0	0.86	0.86	0	0	0	-2.98667025105524	-2.98667025105524	35.3468370437622	35.3468370437622	0	0
24228	Rodentia	Dipodidae		Paralophocricetus	saraicus	Paralophocricetus	NA	NA	NA	Paralophocricetus	2	1	1.67	6.53	4.86	0	0	0	53.1	53.1	107.2	107.2	0.835	0.004361634
24244	Artiodactyla	Cervidae		Pavlodaria	indet.	Pavlodaria	NA	NA	L2220	Pavlodaria	2	2	0.33	6.53	6.2	0.40930362	0.3213033417	0.639768411223937	53.1	52	107.2	77	0.165	0.9932808249
22636	Rodentia	Dipodidae		Scirtopoda	indet.	Scirtopoda	NA	NA	NA	Scirtopoda	2	1	0.41	2.72	2.31	0	0	0	48.85	48.85	103.6	103.6	0.205	0.0008452206
22766	Artiodactyla	Bovidae		Torticornis	ortokensis	Torticornis	NA	mes	L2220	Torticornis	1	1	0	7.35	7.35	0	0	0	42.4	42.4	75.6	75.6	0	0
25855	Eulipotyphla	Talpidae		Nuragha	schreuderae	Nuragha	NA	NA	NA	Nuragha	1	1	0	20.6	20.6	0	0	0	40.717	40.717	9.1	9.1	0	0
25856	Rodentia	Ctenodactylidae		Sardomys	dawsonae	Sardomys	NA	NA	NA	Sardomys	2	1	0	20.6	20.6	0	0	0	40.717	40.717	9.1	9.1	0	0
25858	Rodentia	Ctenodactylidae		Pireddamys	rayi	Pireddamys	NA	NA	NA	Pireddamys	1	1	0	20.6	20.6	0	0	0	40.717	40.717	9.1	9.1	0	0
